scenario_id,name,pressure_pa,temperature_k,grip,headwind_mps,crosswind_mps,aero_multiplier,density_multiplier,height_offset_m,baseline_lap_s,candidate_lap_s,delta_s,feasible,error
135,Dry,101325.0,288.15,1.0028963630342864,-2.492250015933587,-1.0324790836973299,1.0061604552444627,0.9888617203315249,-0.0008718546835965501,38.97184836784027,38.86583723406013,-0.10601113378014304,True,
136,Dry,101325.0,288.15,0.9618959727637684,-3.774216153565466,1.1706578114444914,0.9935853010505737,1.0135480934983352,-8.730645278197803e-05,39.97640387264101,40.01970410679569,0.04330023415468531,True,
137,Dry,101325.0,288.15,0.9563637633366397,3.992099544096794,0.31023812895008396,1.0451044467354826,0.9924739980360086,-0.0018859997529139347,38.762407816471125,38.190663826226505,-0.5717439902446202,True,
138,Dry,101325.0,288.15,1.0015629795741148,0.10384892658038147,-0.13372906867282763,1.0076554249876473,1.0050510000707995,0.0002867358408320392,38.61330935184344,38.15336942419677,-0.4599399276466727,True,
139,Dry,101325.0,288.15,1.0295120209143171,-0.37421907189869064,0.551581679169876,1.0042583188690517,0.9823660598043432,-0.0010924246633489542,38.327864427902036,37.904071231206565,-0.42379319669547044,True,
140,Dry,101325.0,288.15,0.9854839037914028,4.879455553335843,0.5691601616960922,0.971619577577536,1.0189429750117533,5.825489756827685e-05,38.35778490823547,37.695576975497445,-0.6622079327380277,True,
141,Dry,101325.0,288.15,0.9992834545015137,3.574380747099079,1.1404518203525091,1.0476291154975454,0.9952509282057709,-0.0004287198987814565,38.25188404208736,37.63917582354086,-0.6127082185465014,True,
142,Dry,101325.0,288.15,1.0013086538803488,2.897555419921204,1.341512053069359,1.0493902484659126,0.9977355916777929,0.001572900213670052,38.326122849376176,37.66830705474172,-0.6578157946344589,True,
143,Dry,101325.0,288.15,1.017653653636695,3.6243482014777975,0.26781366970654474,1.0409017950824282,0.9968010166714105,0.001416171007544654,38.03868799451108,37.37686318501965,-0.6618248094914279,True,
144,Dry,101325.0,288.15,1.0154773964596404,-0.8143188806980479,1.4948221837505304,1.0336712839468654,0.9935237531928627,0.00034960804010380825,38.5386051415005,38.07766270748508,-0.4609424340154149,True,
145,Dry,101325.0,288.15,0.9812882076665081,1.1959967447282507,1.8777943345628612,0.9693216239568386,1.0067069811670364,-0.0012690311285181188,38.89642450723297,38.61363822047035,-0.2827862867626223,True,
146,Dry,101325.0,288.15,1.0484204159917483,4.1606972356185725,-1.0673434138181879,0.9851386088268415,0.9856816214113912,-0.001359534175334936,37.63897207099887,37.083263026199425,-0.5557090447994426,True,
147,Dry,101325.0,288.15,0.9845241315781966,3.4451748352386034,-1.6857237088380308,1.0242490718490413,1.016012114754187,-0.0019093190325274558,38.45332736908709,37.884088017835346,-0.5692393512517455,True,
148,Dry,101325.0,288.15,0.9935795626285581,4.892240919477928,0.4908418258318896,0.9550237598170224,0.9918249088400626,0.00118863788130401,38.310506625090206,37.68437669946228,-0.6261299256279287,True,
149,Dry,101325.0,288.15,0.9571480868260357,-4.214019619938044,0.33846017630442615,0.9812265063096043,0.9958554237491568,-0.0006299440675768141,40.39489905071334,40.46027708675898,0.06537803604563663,True,
150,Dry,101325.0,288.15,1.04650162882388,2.4212018882600193,-1.0700804534786932,1.0405316158471476,1.0154194590063121,-0.0014787528713016665,37.733865409685855,37.129844439771304,-0.6040209699145507,True,
151,Dry,101325.0,288.15,1.0460460784027443,-1.4835430998378274,-0.4719505329314484,1.0104730437007696,0.9802042870300134,-0.0018468055813581565,38.2431390567843,37.85799764787505,-0.38514140890924864,True,
152,Dry,101325.0,288.15,1.0041932070993609,2.8353895528669675,1.737384706620619,1.030258018778732,1.0022579220558858,-9.948250083060498e-05,38.28652135410171,37.68439265502633,-0.6021286990753794,True,
153,Dry,101325.0,288.15,1.0047775248887783,-4.310570438830314,-0.6896551888506104,1.0242402954363867,0.9856786854224171,0.0006858885996197119,39.18936596528492,39.16795698254209,-0.02140898274283387,True,
154,Dry,101325.0,288.15,1.0105199459763239,-4.470716226105224,0.7230442427308024,1.0076454054410116,0.9821337687391211,-0.00020483827359894357,39.211589111447765,39.26351477970597,0.05192566825820677,True,
155,Dry,101325.0,288.15,1.031571070446206,-0.028539016560546138,-1.0817647764074256,0.9910619002147776,0.99177668680299,0.0012266095152760393,38.309983228783175,37.780779583083344,-0.5292036456998304,True,
156,Dry,101325.0,288.15,0.9980271447432661,-1.4620674573532222,-1.245962004524169,1.033548748392997,0.9850415803625906,-0.0014171636392104475,38.92733484857426,38.649607911847,-0.27772693672726234,True,
157,Dry,101325.0,288.15,1.0210615990585088,1.8209014749670285,1.4861590292841202,1.0244737194949383,1.017183545995327,0.0008194790295821979,38.17373509881309,37.5615063656046,-0.6122287332084895,True,
158,Dry,101325.0,288.15,1.0185599711839042,-0.857511839334478,0.25336046159066905,0.9552755235008322,1.0128279823658703,-0.0014074981918009832,38.60141961095493,38.415074782678815,-0.18634482827611265,True,
159,Dry,101325.0,288.15,0.9904620049600011,-4.196402441839727,-1.848205079640127,1.0314671802884707,1.0096410636396889,-0.0003461195679148,39.32244776019185,39.285425306193126,-0.03702245399872339,True,
160,Dry,101325.0,288.15,0.9841974282635207,0.22571773991872668,-0.5162900069059115,1.0135436720416549,1.0155199643084052,-0.001659912159567965,38.83251278728024,38.38842771048033,-0.44408507679990805,True,
161,Dry,101325.0,288.15,1.0274621104764652,3.3577011823412413,0.16602858631554884,0.9908318626386955,1.004176091075585,-0.00033555616026802854,37.95695312931501,37.37518128004737,-0.5817718492676391,True,
162,Dry,101325.0,288.15,0.994447986226275,-2.2115441982562665,-0.5967890987908482,0.9905672162712537,1.0074748438649537,-8.291820418494648e-05,39.05488144124907,38.90725986345837,-0.1476215777907015,True,
163,Dry,101325.0,288.15,0.9902815551408854,1.8425095480179712,-0.7672536819065763,0.9548901792086032,1.0195384749107261,0.0018676142016794874,38.691120847440665,38.13174958690678,-0.5593712605338865,True,
164,Dry,101325.0,288.15,1.0012011910248273,1.46157936585411,-1.7600589981874335,0.9739060714321819,0.9890220090347326,-0.00012643150219494273,38.62888347799223,38.12363401681488,-0.5052494611773497,True,
165,Dry,101325.0,288.15,0.9829291935157404,-1.9320688885532933,-1.4601410646034658,0.9829543542914942,0.9801469341194383,-0.0014108079465215235,39.307347014328904,39.401186502636044,0.09383948830713962,True,
166,Dry,101325.0,288.15,1.045714262163953,1.4296365399118312,-0.644798510798978,1.0457233701320638,1.0030601185571961,0.00011814240836035758,37.873465031940256,37.28747939971941,-0.5859856322208472,True,
167,Dry,101325.0,288.15,1.016143304153347,-0.56707549089269,-1.9224727120445233,0.9657731792038785,1.0059464283039294,-0.0013958111980362502,38.65411809246743,38.3880955272676,-0.26602256519982603,True,
168,Dry,101325.0,288.15,1.0447273167929603,-2.4037341812710524,1.5016418196077557,1.024218745536151,1.0123541909076164,0.0005865872651663979,38.35495190403106,37.891961308417855,-0.4629905956132063,True,
169,Dry,101325.0,288.15,0.9513854177953257,0.8852820913040755,1.9382197876434843,1.0187453104246211,0.9877896682708182,0.0009107224705211516,39.33280522285647,38.93969437998802,-0.39311084286845244,True,
170,Dry,101325.0,288.15,1.033170088570531,-1.1952657839826744,1.8800259803387869,1.0080334669254993,1.0194545469010567,-0.0017920595750424977,38.33983337362866,37.93382708068044,-0.40600629294822,True,
171,Dry,101325.0,288.15,0.9847820380780545,4.091395045507749,1.356363648091901,1.0452491996854154,0.9863578529956157,-0.0010013193463085158,38.3987052336367,37.797515947931025,-0.6011892857056722,True,
172,Dry,101325.0,288.15,1.03490150497785,2.4713143635488333,1.6631887692358318,1.0470759762099082,0.9976307030192006,0.0003692961857520772,37.92402919003352,37.271961938535156,-0.6520672514983659,True,
173,Dry,101325.0,288.15,1.0370044004745418,-0.9675951515231365,0.9361008315787238,0.98312507154802,0.991281654532343,-0.00042143120551053665,38.38299194567633,37.93865006872005,-0.4443418769562797,True,
174,Dry,101325.0,288.15,1.0065780307623602,2.540760856997223,-0.9834582037223227,1.0024778548865945,1.0133186938174723,0.0008235277337980554,38.30362307697297,37.692222905627546,-0.6114001713454229,True,
175,Dry,101325.0,288.15,1.0095156449678493,0.08044929628456732,0.4169260818309932,0.9803516855776468,1.0040719998959307,0.0006472172569860894,38.60222025358898,38.11054294654511,-0.49167730704387225,True,
176,Dry,101325.0,288.15,0.9773270461528669,-2.7757185764945347,-0.24835370901360188,0.9924646882927479,1.0129644566545448,-0.0008666778913331008,39.36675733496449,39.41915546990297,0.052398134938478336,True,
177,Dry,101325.0,288.15,1.008499657794864,-0.5420689869056989,-0.5754043981082932,1.044058662797052,0.9995865401681632,-0.0011734090472477138,38.54419903227526,38.116978085801385,-0.42722094647387365,True,
178,Dry,101325.0,288.15,1.0425910512793368,-3.8909149133815992,1.9670809345982723,1.0277850083624498,1.017220007652371,-0.0017516347739232009,38.621684593383286,38.18575040462652,-0.43593418875676804,True,
179,Dry,101325.0,288.15,1.0038463298811666,-3.6182224181756597,-1.6506010208135273,0.983737893581297,1.0147681205165702,0.0011954400646734414,39.14036002305957,39.07350861573724,-0.06685140732233208,True,
180,Dry,101325.0,288.15,0.9960519494795241,-2.997924009908145,1.137636169859364,0.9818131376062846,0.9981666581342776,-0.00044004888056925007,39.204855150879425,39.24443981600628,0.03958466512685277,True,
181,Dry,101325.0,288.15,0.9627779123014867,3.4549522168798,-1.0813916401510753,1.0027652215119658,1.002127897090387,0.001069663665906204,38.803125395656565,38.26162984821814,-0.5414955474384229,True,
182,Dry,101325.0,288.15,0.9548649642928492,-1.4526204916610008,-1.2911268144248513,1.0246682858442901,1.0141411093821595,0.0010068850160947556,39.50686738685062,39.2507379932123,-0.2561293936383251,True,
183,Dry,101325.0,288.15,1.0016934571230418,4.0078682459450174,-0.9190861141015128,0.9900382986966142,0.98891356408344,-0.00040487161198668616,38.23761648114604,37.65195374559397,-0.58566273555207,True,
184,Dry,101325.0,288.15,1.0227633556862565,-1.8678855152702898,0.21258046691995958,0.9788135355222906,0.99059288677029,0.00039432665017475124,38.67832874329931,38.49662704733799,-0.18170169596132268,True,
185,Dry,101325.0,288.15,0.9540846815472214,-4.417230804609882,-1.0878390549576271,1.0410295385496091,0.9947947566105434,0.0005880085852407978,40.15552960392261,40.16708144414032,0.01155184021771305,True,
186,Dry,101325.0,288.15,0.9963388239728569,0.12326875645501367,-0.054943829281607126,0.9556422392495265,1.0115076574553026,-0.0006249269799662419,38.805100760351614,38.58261310167548,-0.22248765867613685,True,
187,Dry,101325.0,288.15,0.9948300759088327,-1.8861819977169239,-0.9800597571088647,1.0272374696979125,1.0171054265504538,0.001156541974548838,39.014971788085354,38.48493891849533,-0.5300328695900234,True,
188,Dry,101325.0,288.15,0.9783910868459493,0.5368835692301213,-1.8962817587115723,1.0253353292535685,1.0194425225690529,-0.00026426308339061065,38.8604566530145,38.39163071225017,-0.4688259407643329,True,
189,Dry,101325.0,288.15,0.9952552015091565,-4.807445772113673,-0.38395251947975195,0.9996831245507185,0.994257026641404,-0.0010703021984377575,39.5808215504392,39.689754171123916,0.10893262068471898,True,
190,Dry,101325.0,288.15,1.0259378006373499,2.741601036932124,0.8534911175476778,1.0445335367970556,1.0049198605437275,-0.0005902143579214769,37.978792680781424,37.38670008167668,-0.5920925991047454,True,
191,Dry,101325.0,288.15,1.0111440070492879,2.4199694712203614,0.620181435701399,0.9689724416078292,0.9917280491372199,-0.00026727868529135765,38.291717849383744,37.74157587923108,-0.5501419701526657,True,
192,Dry,101325.0,288.15,1.008880003716888,2.101173952541756,-0.5973325673353296,0.97904779838985,1.016006232650148,0.0017893001351974177,38.35462582658418,37.73791085874324,-0.6167149678409416,True,
193,Dry,101325.0,288.15,0.9908190049821224,1.016395524870771,-0.579774703717177,0.971883197160988,0.9986305151681694,-0.00024116963886554603,38.79428673690391,38.359477877737035,-0.4348088591668784,True,
194,Dry,101325.0,288.15,1.0213742789943108,-0.5899719299874819,0.1478967617431417,0.9894943046391484,1.0116322739013892,0.00014140730206203172,38.45623675464233,37.99728407870234,-0.45895267593999023,True,
195,Dry,101325.0,288.15,0.9705970386917107,4.056220197643826,1.2303973981131828,1.0010091886225216,0.9839280977635807,0.0018647508518763898,38.673548872555735,38.028650670461964,-0.6448982020937706,True,
196,Dry,101325.0,288.15,1.00173332402558,1.363485325736379,-1.0702750977656112,1.046211617085126,1.0044154676147854,-0.001388877914390434,38.42314710494939,37.87460503013197,-0.5485420748174263,True,
197,Dry,101325.0,288.15,1.0106573228657505,2.815439142593399,-1.2981622229683447,1.0422667070423632,1.0091934910955709,-0.00016122137664930226,38.180029798041645,37.56683925965545,-0.613190538386192,True,
198,Dry,101325.0,288.15,0.9500498593815269,-3.8253771069851563,1.6003731102508487,0.9952862408890671,0.980648784797358,0.0006546364048220644,40.50527424659117,40.50201305863907,-0.00326118795209851,True,
199,Dry,101325.0,288.15,1.0221172266928518,1.1775200640492622,1.290047475222416,1.0058804447521448,1.005474172228481,-0.001793824736787522,38.21883632165564,37.70483041410814,-0.5140059075474994,True,
200,Dry,101325.0,288.15,0.9850875636145882,4.253310822991988,0.015843150140928852,0.9853996188707588,0.9938651619471105,0.001404481161219085,38.45222718827095,37.81341705075123,-0.6388101375197266,True,
