optimization_result_id,optimization_run_id,front_wing_deg,rear_wing_deg,front_height_m,rear_height_m,package,method,objective,lap_time_s,top_speed_mps,fuel_used_kg,tyre_wear_end,tyre_wear_delta,distance_m,high_speed_corner_mps,braking_distance_m,mean_downforce_n,mean_drag_n,max_tyre_load_n,solver_iterations,shift_loss_s,feasible,constraint_reasons,objective_value,pareto,circuit_id,objective_run,seed
665,7,21.25,15,0.0475,0.05125,standard,grid,qualifying,27.6418001558,84.8849576304,1.03,0.0173092609287,0.0173092609287,2060,74.1020047299,70.7142857143,16636.9682752,3592.34824966,11641.2407202,16,0.16,True,,27.6418001558,False,3,qualifying,42
666,7,21.4504663451,13.3850907222,0.0459966002406,0.0402073349965,standard,differential_evolution,qualifying,27.6709242605,85.712755544,1.03,0.0169068000087,0.0169068000087,2060,74.1397226812,70.7142857143,15990.9140161,3464.9470343,11472.1573703,15,0.16,True,,27.6709242605,True,3,qualifying,42
667,7,12.4385453235,18.8080630159,0.0513348011667,0.048953325184,standard,differential_evolution,qualifying,27.6893713103,86.7927425825,1.03,0.016727282653,0.016727282653,2060,74.4452444062,70.7142857143,15559.8589146,3317.56248812,12245.5626916,15,0.24,True,,27.6893713103,True,3,qualifying,42
668,7,11.9768202304,18.7794284141,0.0504960624603,0.0427709007875,standard,differential_evolution,qualifying,27.6980156943,87.036727426,1.03,0.0165421572217,0.0165421572217,2060,74.4666881087,70.7142857143,15290.7836534,3283.11847142,12205.4730131,15,0.24,True,,27.6980156943,True,3,qualifying,42
669,7,21.25,15,0.0475,0.07375,standard,grid,qualifying,27.7009542361,84.9026177413,1.03,0.0172157675409,0.0172157675409,2060,73.9597500886,70.7142857143,16484.433674,3576.47162688,11640.285113,16,0.16,True,,27.7009542361,False,3,qualifying,42
670,7,22.801046099,14.6787897173,0.0267490822507,0.052662275141,standard,random,qualifying,27.7066316753,84.1948680352,1.03,0.0171904047809,0.0171904047809,2060,73.8690109687,47.1428571429,16619.1232644,3690.15338958,11360.5920273,16,0.16,True,,27.7066316753,False,3,qualifying,42
671,7,20.0260444269,19.4219241229,0.0419570831944,0.0744249485837,standard,random,qualifying,27.708862356,82.8790495854,1.03,0.0175458238167,0.0175458238167,2060,73.7735964049,47.1428571429,17267.2652349,3900.53564223,11733.0000213,16,0.16,True,,27.708862356,False,3,qualifying,42
672,7,19.9647031049,18.1277372288,0.04942061154,0.0475137813958,standard,random,qualifying,27.7248327767,83.8889637238,1.03,0.0169928046341,0.0169928046341,2060,73.792645605,47.1428571429,16393.9261106,3736.20485616,11560.2249439,17,0.16,True,,27.7248327767,False,3,qualifying,42
673,7,11.9059076898,20.4448652011,0.0392641465973,0.0402073349965,standard,differential_evolution,qualifying,27.7278159974,85.6521641327,1.03,0.0169454711833,0.0169454711833,2060,73.9971218984,70.7142857143,16030.5389535,3462.08523586,12272.1532602,15,0.16,True,,27.7278159974,False,3,qualifying,42
674,7,11.9638912434,21.3720901425,0.0310265579415,0.0724001913096,standard,differential_evolution,qualifying,27.8196983192,84.7819212247,1.03,0.0173130959397,0.0173130959397,2060,73.6608203366,70.7142857143,16584.5996758,3566.07294835,12403.8462154,16,0.16,True,,27.8196983192,False,3,qualifying,42
675,7,22.193515137,16.6906050899,0.0416360776775,0.0402073349965,standard,differential_evolution,qualifying,27.8212944632,83.4810859144,1.03,0.0170760612444,0.0170760612444,2060,73.5166691846,47.1428571429,16543.3980666,3776.02822283,11372.7011525,17,0.16,True,,27.8212944632,False,3,qualifying,42
676,7,19.5207748,21.0715880132,0.0417762148224,0.0536777544128,standard,random,qualifying,27.8799033659,81.9815681141,1.03,0.0175659565169,0.0175659565169,2060,73.2974548745,47.1428571429,17397.9023494,4005.82556713,11710.5690277,17,0.16,True,,27.8799033659,False,3,qualifying,42
677,7,18.7066249102,20.4778504828,0.0436055232738,0.0403098172652,standard,differential_evolution,qualifying,27.8804593159,82.9581270467,1.03,0.0169385125993,0.0169385125993,2060,73.3288822801,47.1428571429,16440.7326468,3850.14501325,11571.6484556,16,0.16,True,,27.8804593159,False,3,qualifying,42
678,7,10.3511313614,21.3720901425,0.0287885959268,0.0724001913096,standard,differential_evolution,qualifying,27.8813135759,85.3063973266,1.03,0.0171147979677,0.0171147979677,2060,73.6818729726,70.7142857143,16220.7746814,3480.79389576,12472.2963168,15,0.2,True,,27.8813135759,False,3,qualifying,42
679,7,16.8837366331,21.3748239191,0.0291939099438,0.0451538533091,standard,random,qualifying,27.8862809742,83.0943897556,1.03,0.0170520831073,0.0170520831073,2060,73.3222146476,47.1428571429,16566.5588338,3825.82328333,11748.837537,16,0.16,True,,27.8862809742,False,3,qualifying,42
680,7,16.0525656102,21.1861069216,0.034922771216,0.0831908687313,standard,differential_evolution,qualifying,27.926590664,83.5609254167,1.03,0.0170192966529,0.0170192966529,2060,73.2628475461,47.1428571429,16402.9639661,3738.42125204,11907.6413295,17,0.16,True,,27.926590664,False,3,qualifying,42
681,7,12.4778970741,22.360679775,0.0383728247304,0.0550928926843,standard,local,qualifying,27.9370630231,83.7838751777,1.03,0.0174387388422,0.0174387388422,2060,73.2633231877,70.7142857143,16880.0519124,3691.21519835,12336.6073892,17,0.16,True,,27.9370630231,False,3,qualifying,42
682,7,21.6093407283,18.777568795,0.0507579375973,0.0713815613077,standard,random,qualifying,27.9989622917,82.6130875233,1.03,0.0168608329429,0.0168608329429,2060,73.0065788803,47.1428571429,16345.8482644,3876.2885043,11350.8687334,17,0.16,True,,27.9989622917,False,3,qualifying,42
683,7,24.4268849591,19.6009193404,0.0377613189175,0.065699760494,standard,differential_evolution,qualifying,28.0224172308,80.3570405119,1.03,0.0176381843259,0.0176381843259,2060,72.7023286709,47.1428571429,17688.3831218,4229.02589628,11270.7994918,18,0.08,True,,28.0224172308,False,3,qualifying,42
684,7,12.5610958945,22.6266541997,0.0409856072221,0.0486057210538,standard,differential_evolution,qualifying,28.0315750612,83.6363764543,1.03,0.0171248622217,0.0171248622217,2060,73.0212893332,70.7142857143,16483.7082325,3695.99271487,12189.2943781,17,0.16,True,,28.0315750612,False,3,qualifying,42
685,7,21.3713161013,17.0905193626,0.0541209407318,0.0801904504595,standard,random,qualifying,28.0625058157,83.9531277046,1.03,0.0161837319233,0.0161837319233,2060,72.9852425152,70.7142857143,15238.8004308,3653.1690889,11181.4470275,16,0.16,True,,28.0625058157,True,3,qualifying,42
686,7,23.0682802577,18.4814699517,0.0493179711771,0.0647736175416,standard,differential_evolution,qualifying,28.0765242699,81.9138008483,1.03,0.0170712257414,0.0170712257414,2060,72.777529905,47.1428571429,16710.4105884,3969.58185778,11278.6361703,17,0.16,True,,28.0765242699,False,3,qualifying,42
687,7,11.5435228355,21.3325717136,0.0513348011667,0.0729147973931,standard,differential_evolution,qualifying,28.1011802516,85.1761711254,1.03,0.0164813029866,0.0164813029866,2060,73.2530462042,70.7142857143,15379.8682979,3468.13794127,12157.0299417,16,0.24,True,,28.1011802516,True,3,qualifying,42
688,7,18.7230754086,22.5788569356,0.0447310581726,0.071891192866,standard,differential_evolution,qualifying,28.1777593905,81.3517497605,1.03,0.0171668163779,0.0171668163779,2060,72.4980836235,47.1428571429,16897.9855707,4039.78596874,11626.4350364,17,0.16,True,,28.1777593905,False,3,qualifying,42
689,7,21.7625408869,23.1189711376,0.0392641465973,0.0665504288886,standard,differential_evolution,qualifying,28.1848266162,79.520171941,1.03,0.0175040570526,0.0175040570526,2060,72.2821157645,47.1428571429,17602.8136694,4338.89835282,11372.8674663,19,0.08,True,,28.1848266162,False,3,qualifying,42
690,7,14.4039063665,23.2383302945,0.0417109645702,0.0752754194098,standard,random,qualifying,28.1943289077,82.5503388467,1.03,0.0170824179806,0.0170824179806,2060,72.5160330212,47.1428571429,16554.6766455,3832.37258942,12008.4884242,18,0.16,True,,28.1943289077,False,3,qualifying,42
691,7,16.6044520727,23.9001119873,0.0426959653907,0.0596772173928,standard,differential_evolution,qualifying,28.1962765638,81.1831210424,1.03,0.01727876795,0.01727876795,2060,72.2400965706,47.1428571429,17022.7384842,4036.37945655,11808.0812864,17,0.08,True,,28.1962765638,False,3,qualifying,42
692,7,22.7383511574,23.152257846,0.0438144784771,0.0447097508245,standard,differential_evolution,qualifying,28.3475952569,79.185618035,1.03,0.0168949442442,0.0168949442442,2060,71.8470593388,47.1428571429,16836.2817716,4362.1616802,11028.9306304,18,0.08,True,,28.3475952569,False,3,qualifying,42
693,7,21.8038656625,23.2970171318,0.0461549613588,0.075132806396,standard,random,qualifying,28.3706434032,79.5306705195,1.03,0.0168624590798,0.0168624590798,2060,71.7734640867,47.1428571429,16724.6363157,4291.41931506,11155.4814032,17,0.08,True,,28.3706434032,False,3,qualifying,42
694,7,13.75,25,0.0325,0.05125,standard,grid,qualifying,28.4044119627,81.3881443448,1.03,0.0169904716209,0.0169904716209,2060,71.9256740466,47.1428571429,16599.4908896,3975.70177578,11882.2610754,17,0.16,True,,28.4044119627,False,3,qualifying,42
695,7,13.75,25,0.0325,0.07375,standard,grid,qualifying,28.4460315677,81.3901586892,1.03,0.0169614151834,0.0169614151834,2060,71.8214220925,47.1428571429,16537.902397,3965.26035468,11909.371772,17,0.16,True,,28.4460315677,False,3,qualifying,42
696,7,17.1178886583,25.2310680694,0.0431579369247,0.0601670990979,standard,differential_evolution,qualifying,28.4491676891,80.0081672908,1.03,0.0170983750678,0.0170983750678,2060,71.5662148484,47.1428571429,16915.6445716,4176.41905553,11625.3709871,17,0.08,True,,28.4491676891,False,3,qualifying,42
697,7,21.25,25,0.0325,0.05125,standard,grid,qualifying,28.4985952663,78.531930842,1.03,0.0171020152657,0.0171020152657,2060,71.4655729171,47.1428571429,17161.517399,4438.67131041,11176.9166496,18,0.08,True,,28.4985952663,False,3,qualifying,42
698,7,12.314342381,23.6609790648,0.0473428646772,0.0835379379595,standard,random,qualifying,28.5026605851,83.1438280281,1.03,0.0161757554273,0.0161757554273,2060,72.0531580832,70.7142857143,15217.3413926,3691.95554243,11846.4883752,16,0.24,True,,28.5026605851,True,3,qualifying,42
699,7,20.0348238207,25.2310680694,0.0431579369247,0.0601670990979,standard,differential_evolution,qualifying,28.5205788855,78.8545061605,1.03,0.017137996435,0.017137996435,2060,71.3912492411,47.1428571429,17141.1975126,4368.27791137,11341.0758594,17,0.08,True,,28.5205788855,False,3,qualifying,42
700,7,21.25,25,0.0325,0.07375,standard,grid,qualifying,28.5297611916,78.5412569067,1.03,0.0170561500696,0.0170561500696,2060,71.3793774408,47.1428571429,17088.3287594,4428.80663468,11190.3243039,18,0.08,True,,28.5297611916,False,3,qualifying,42
701,7,13.75,25,0.0475,0.05125,standard,grid,qualifying,28.5342944615,81.4935408708,1.03,0.0165597414317,0.0165597414317,2060,71.6130305301,47.1428571429,15978.7524592,3929.84156619,11749.8548692,17,0.16,True,,28.5342944615,False,3,qualifying,42
702,7,11.0837674754,24.5781528554,0.0269839067728,0.079155271286,standard,differential_evolution,qualifying,28.535089105,82.6756096158,1.03,0.0163882176104,0.0163882176104,2060,71.9194563843,70.7142857143,15573.3070702,3757.52888008,11947.1082414,16,0.24,True,,28.535089105,False,3,qualifying,42
703,7,13.75,25,0.0475,0.07375,standard,grid,qualifying,28.5745567643,81.504929628,1.03,0.0165076080671,0.0165076080671,2060,71.5159062406,47.1428571429,15887.7058714,3918.84290156,11761.4024664,17,0.16,True,,28.5745567643,False,3,qualifying,42
704,7,21.25,25,0.0475,0.05125,standard,grid,qualifying,28.6216680662,78.6169374216,1.03,0.0166945457758,0.0166945457758,2060,71.1279273258,47.1428571429,16585.1851885,4390.45252231,11061.1704193,17,0.08,True,,28.6216680662,False,3,qualifying,42
705,7,21.25,25,0.0475,0.07375,standard,grid,qualifying,28.6559509177,78.6331711002,1.03,0.016625645072,0.016625645072,2060,71.0357853297,47.1428571429,16479.8684872,4378.87281938,11061.7146668,17,0.08,True,,28.6559509177,False,3,qualifying,42
706,7,24.4268849591,24.7579383339,0.0377613189175,0.0416837269868,standard,differential_evolution,qualifying,28.6790287312,77.3316589152,1.03,0.0167638997663,0.0167638997663,2060,71.0495406465,23.5714285714,16858.28376,4625.3124473,10728.9120555,20,0.08,True,,28.6790287312,False,3,qualifying,42
707,7,19.6579768012,26.4552322654,0.0383024259648,0.0502257424803,standard,random,qualifying,28.7169652147,78.1521545729,1.03,0.0169571844601,0.0169571844601,2060,70.8924444596,47.1428571429,16969.3542552,4446.8510091,11235.0739107,18,0.08,True,,28.7169652147,False,3,qualifying,42
708,7,22.4838970209,26.0952871499,0.0366243513709,0.0529747646769,standard,random,qualifying,28.726085072,77.2091227494,1.03,0.0171211339547,0.0171211339547,2060,70.9310917617,23.5714285714,17320.406628,4628.74616422,11016.7596029,20,0.08,True,,28.726085072,False,3,qualifying,42
709,7,16.5572787831,26.6535639212,0.0460079530601,0.0540564988622,standard,random,qualifying,28.7590912799,79.2213927637,1.03,0.0166240484403,0.0166240484403,2060,70.7670794073,47.1428571429,16347.4306264,4239.30546592,11426.928927,17,0.08,True,,28.7590912799,False,3,qualifying,42
710,7,18.4395228553,27.368534188,0.0371130197136,0.0649749768369,standard,differential_evolution,qualifying,28.8251987707,77.901655065,1.03,0.017036645338,0.017036645338,2060,70.6147187307,47.1428571429,17074.8766087,4461.50069613,11356.495689,18,0.08,True,,28.8251987707,False,3,qualifying,42
711,7,13.5929149758,27.368534188,0.0263724886409,0.0802899915553,standard,differential_evolution,qualifying,28.9182626461,79.7586238333,1.03,0.016046791753,0.016046791753,2060,70.3942675797,47.1428571429,15472.648336,4113.53240491,11433.3184578,17,0.08,True,,28.9182626461,True,3,qualifying,42
712,7,15.2611120888,27.744978578,0.0309659218135,0.0759300610657,standard,differential_evolution,qualifying,28.9250130739,78.8187000615,1.03,0.0165107004622,0.0165107004622,2060,70.3462541664,47.1428571429,16219.9913833,4270.37889223,11447.3960696,17,0.08,True,,28.9250130739,False,3,qualifying,42
713,7,24.4268849591,29.0891862897,0.0546788828297,0.0416837269868,standard,differential_evolution,qualifying,29.749924305,74.7385815866,1.03,0.0152630207433,0.0152630207433,2060,68.3888204194,23.5714285714,15016.1733397,4849.80962353,10064.1400734,19,0.08,True,,29.749924305,True,3,qualifying,42
714,7,10.340681097,11.8009572155,0.0466707805179,0.0607844753613,standard,random,qualifying,26.7832995147,91.9706195633,1.03,0.0177829706488,0.0177829706488,2060,77.4689934234,94.2857142857,16263.8007457,2788.97678504,13122.0712878,15,0.24,False,braking_limit,26.7832995147,False,3,qualifying,42
715,7,10.8445491352,12.3763583254,0.0498781114138,0.0560751069087,standard,differential_evolution,qualifying,26.9578396034,91.4891633976,1.03,0.0172665256576,0.0172665256576,2060,76.7953150383,94.2857142857,15731.4186314,2804.55203687,12680.7603297,15,0.24,False,braking_limit,26.9578396034,False,3,qualifying,42
716,7,22.9470778298,11.8194239856,0.0471159648969,0.0645320550962,standard,differential_evolution,qualifying,27.704332384,85.3184811429,1.03,0.0173358274291,0.0173358274291,2060,73.9118232908,70.7142857143,16529.7490474,3496.57029145,11532.5937913,16,0.12,False,balance,27.704332384,False,3,qualifying,42
717,7,23.2079617207,11.188392883,0.0504960624603,0.0520690819568,standard,differential_evolution,qualifying,27.9386673161,85.5480162643,1.03,0.0168538182601,0.0168538182601,2060,73.6815100393,70.7142857143,15843.9592166,3440.55723088,11304.3398763,15,0.24,False,balance;balance_shift,27.9386673161,False,3,qualifying,42
718,7,11.4126602183,29.5124470327,0.0478341910597,0.0753728937375,standard,random,qualifying,29.4683647648,78.5829164879,1.03,0.0157244388708,0.0157244388708,2060,69.2271642268,47.1428571429,15084.9155569,4198.19696,11387.1400043,17,0.16,False,balance_shift,29.4683647648,False,3,qualifying,42
719,8,17.5,20,0.04,0.06,standard,candidate_bank,race,38.7032666645,84.2408247101,1.18,0.017154171629,0.017154171629,2360,66.8654181253,150,12581.0391855,2715.03521151,11273.7004578,17,0.44,True,,422.513701643,False,2,race,42
720,8,15.6243405106,14.4581580192,0.0298721615783,0.058321284358,standard,candidate_bank,race,38.2334585584,88.9180195912,1.18,0.0170044306292,0.0170044306292,2360,68.1311612821,175,12073.8987469,2279.00464318,11391.0723472,16,0.48,True,,420.709774201,False,2,race,42
721,8,15.6243405106,14.2782710697,0.0298721615783,0.058321284358,standard,candidate_bank,race,38.2363183022,89.0019494714,1.18,0.0169964304541,0.0169964304541,2360,68.1287204996,175,12055.1790794,2267.8103662,11382.3779819,16,0.48,True,,420.756574917,False,2,race,42
722,8,15.6243405106,14.6480389808,0.0298721615783,0.058321284358,standard,candidate_bank,race,38.2398379894,88.8295221009,1.18,0.0170087449839,0.0170087449839,2360,68.0986184369,150,12088.1876641,2289.92316022,11400.4711466,16,0.48,True,,420.710535945,False,2,race,42
723,8,15.6243405106,14.72135955,0.0298721615783,0.058321284358,standard,candidate_bank,race,38.242742882,88.7949315827,1.18,0.0170107993385,0.0170107993385,2360,68.084590765,150,12093.4303377,2294.12640856,11406.8350639,16,0.48,True,,420.712820382,False,2,race,42
724,8,15.6243405106,13.9872078712,0.0298721615783,0.058321284358,standard,candidate_bank,race,38.2560796595,89.0419076752,1.18,0.0169621442479,0.0169621442479,2360,68.0893609473,175,12012.6745264,2247.63626574,11328.8071303,16,0.48,True,,420.923694965,False,2,race,42
725,8,15.6243405106,15.1942471324,0.0298721615783,0.058321284358,standard,candidate_bank,race,38.2619956128,88.5686724107,1.18,0.017023512818,0.017023512818,2360,67.9926400815,150,12126.9405196,2321.7106228,11449.1481543,17,0.48,True,,420.794013502,False,2,race,42
726,9,17.5,20,0.04,0.06,standard,candidate_bank,overtaking,38.7032666645,84.2408247101,1.18,0.017154171629,0.017154171629,2360,66.8654181253,150,12581.0391855,2715.03521151,11273.7004578,17,0.44,True,,-84.2408247101,False,2,overtaking,42
727,9,15.6243405106,14.4581580192,0.0298721615783,0.058321284358,standard,candidate_bank,overtaking,38.2334585584,88.9180195912,1.18,0.0170044306292,0.0170044306292,2360,68.1311612821,175,12073.8987469,2279.00464318,11391.0723472,16,0.48,True,,-88.9180195912,False,2,overtaking,42
728,9,15.6243405106,14.2782710697,0.0298721615783,0.058321284358,standard,candidate_bank,overtaking,38.2363183022,89.0019494714,1.18,0.0169964304541,0.0169964304541,2360,68.1287204996,175,12055.1790794,2267.8103662,11382.3779819,16,0.48,True,,-89.0019494714,False,2,overtaking,42
